District Name,Modal Price (Rs./Quintal),Rainfall,Date,Year,Month,Fertilizer,Petrol Price,Lag_Price,Rolling_Rainfall
10,1000,413.39,22-05-2021,2021,5,15295.14,91.12,980,247.19
3,1150,477.3428571,22-05-2021,2021,5,15295.14,91.12,1150,199.0571429
1,1050,342.2166667,22-05-2021,2021,5,15295.14,91.12,1050,286.55
13,1500,436.2222222,22-05-2021,2021,5,15295.14,91.12,1500,311.4814815
7,1600,167.3625,22-05-2021,2021,5,15295.14,91.12,1600,135.0583333
13,1500,436.2222222,22-05-2021,2021,5,15295.14,91.12,1500,352.2592593
13,1400,436.2222222,22-05-2021,2021,5,15295.14,91.12,1300,289.8888889
13,1500,436.2222222,22-05-2021,2021,5,15295.14,91.12,1500,181.0740741
9,1600,348.875,22-05-2021,2021,5,15295.14,91.12,1600,317.125
8,2000,75.47727273,22-05-2022,2022,5,21834.1,112.5,2000,111.1909091
10,2020,137.74,22-05-2022,2022,5,21834.1,112.5,2050,224.5066667
7,2500,101.125,22-05-2022,2022,5,21834.1,112.5,2500,131.0458333
13,2400,72.11111111,22-05-2022,2022,5,21834.1,112.5,2400,170.1851852
14,2000,90.88461538,22-05-2022,2022,5,21834.1,112.5,2000,139.2769231
3,2250,103.6857143,22-05-2022,2022,5,21834.1,112.5,2250,170.7047619
9,2200,34,22-05-2022,2022,5,21834.1,112.5,2200,26.625
14,2000,90.88461538,22-05-2022,2022,5,21834.1,112.5,2000,139.3307692
14,2000,90.88461538,22-05-2022,2022,5,21834.1,112.5,2000,274.2051282
21,2500,57.08181818,22-05-2022,2022,5,21834.1,112.5,2300,38.05454545
3,2300,103.6857143,22-05-2022,2022,5,21834.1,112.5,2300,200.4428571
11,2500,46.42,22-05-2022,2022,5,21834.1,112.5,2500,169.6133333
20,2000,20.36,22-05-2022,2022,5,21834.1,112.5,2000,6.786666667
1,1650,80.54166667,22-05-2022,2022,5,21834.1,112.5,1650,113.5
3,2300,103.6857143,22-05-2022,2022,5,21834.1,112.5,2300,175.9809524
23,2100,76.31111111,22-05-2022,2022,5,21834.1,112.5,2050,125.3592593
13,2400,72.11111111,22-05-2022,2022,5,21834.1,112.5,1900,24.03703704
2,1800,32.71666667,22-05-2023,2023,5,20000,101.88,1800,32.51388889
0,2000,33.425,22-05-2023,2023,5,20000,101.88,2000,37.65833333
8,1800,46.76818182,22-05-2023,2023,5,20000,101.88,1700,47.59090909
3,1500,52.82857143,22-05-2023,2023,5,20000,101.88,1500,69.54285714
13,1500,44.66666667,22-05-2023,2023,5,20000,101.88,1500,29.77777778
20,2000,61.72,22-05-2023,2023,5,20000,101.88,2000,238.4
21,1900,20.03636364,22-05-2023,2023,5,20000,101.88,1900,65.07121212
7,1700,70.45,22-05-2023,2023,5,20000,101.88,1240,172.9033333
2,1400,32.71666667,22-05-2023,2023,5,20000,101.88,1400,21.81111111
13,1600,44.66666667,22-05-2023,2023,5,20000,101.88,1600,202.5925926
8,1500,46.76818182,22-05-2023,2023,5,20000,101.88,1500,15.61363636
3,1500,52.82857143,22-05-2023,2023,5,20000,101.88,1500,169.1714286
9,850,39.975,22-05-2023,2023,5,20000,101.88,900,32.99583333
1,1150,50.83333333,22-05-2023,2023,5,20000,101.88,1150,28.72222222
1,1300,50.83333333,22-05-2023,2023,5,20000,101.88,1300,132.1361111
7,2000,70.45,22-05-2023,2023,5,20000,101.88,2000,95.8
13,1500,44.66666667,22-05-2023,2023,5,20000,101.88,1500,166.3333333
14,2000,60.83076923,22-05-2023,2023,5,20000,101.88,2000,78.51282051
0,1800,160.4125,23-05-2021,2021,5,15295.14,91.12,1800,160.4125
1,1400,342.2166667,23-05-2021,2021,5,15295.14,91.12,1400,199.1805556
6,1500,202.1230769,23-05-2021,2021,5,15295.14,91.12,1500,134.7487179
8,1500,78.45909091,23-05-2021,2021,5,15295.14,91.12,1400,67.89545455
2,1500,70.7,23-05-2021,2021,5,15295.14,91.12,1500,30.00833333
13,1450,436.2222222,23-05-2021,2021,5,15295.14,91.12,1400,289.8888889
13,1500,436.2222222,23-05-2021,2021,5,15295.14,91.12,1500,234.4814815
3,1150,477.3428571,23-05-2021,2021,5,15295.14,91.12,1150,352.552381
12,2000,59.03076923,23-05-2021,2021,5,15295.14,91.12,2000,19.67692308
9,1600,348.875,23-05-2021,2021,5,15295.14,91.12,1600,285.7083333
13,1500,436.2222222,23-05-2021,2021,5,15295.14,91.12,1500,373.8518519
7,1700,167.3625,23-05-2021,2021,5,15295.14,91.12,2100,217.5833333
12,1900,59.03076923,23-05-2021,2021,5,15295.14,91.12,1800,40.76410256
0,1600,160.4125,23-05-2021,2021,5,15295.14,91.12,1500,201.7916667
13,1500,436.2222222,23-05-2021,2021,5,15295.14,91.12,1500,187.9444444
11,2000,154.56,23-05-2021,2021,5,15295.14,91.12,2000,135.12
13,1400,436.2222222,23-05-2021,2021,5,15295.14,91.12,1400,373.8518519
13,1500,436.2222222,23-05-2021,2021,5,15295.14,91.12,1500,175.1851852
2,2200,19.325,23-05-2022,2022,5,21834.1,112.5,2200,48.26666667
7,2500,101.125,23-05-2022,2022,5,21834.1,112.5,2500,157.5833333
14,2000,90.88461538,23-05-2022,2022,5,21834.1,112.5,2000,65.39230769
10,1900,137.74,23-05-2022,2022,5,21834.1,112.5,1480,88.13
7,2400,101.125,23-05-2022,2022,5,21834.1,112.5,2400,101.125
2,2200,19.325,23-05-2022,2022,5,21834.1,112.5,2200,233.3799145
3,2300,103.6857143,23-05-2022,2022,5,21834.1,112.5,2300,139.8333333
8,2400,75.47727273,23-05-2022,2022,5,21834.1,112.5,2200,230.1257576
23,1900,76.31111111,23-05-2022,2022,5,21834.1,112.5,1800,223.5111111
9,2200,34,23-05-2022,2022,5,21834.1,112.5,2200,103.0458333
3,2300,103.6857143,23-05-2022,2022,5,21834.1,112.5,2300,164.2952381
8,2000,75.47727273,23-05-2022,2022,5,21834.1,112.5,2000,53.66969697
11,2500,46.42,23-05-2022,2022,5,21834.1,112.5,2500,69.49333333
20,2000,20.36,23-05-2022,2022,5,21834.1,112.5,2000,69.34666667
1,1650,80.54166667,23-05-2022,2022,5,21834.1,112.5,1650,113.5
14,2000,90.88461538,23-05-2022,2022,5,21834.1,112.5,2000,101.1871795
20,2000,20.36,23-05-2022,2022,5,21834.1,112.5,2000,67.00666667
21,2400,57.08181818,23-05-2022,2022,5,21834.1,112.5,2300,28.87575758
13,2500,72.11111111,23-05-2022,2022,5,21834.1,112.5,2500,226.2222222
14,2000,90.88461538,23-05-2022,2022,5,21834.1,112.5,2000,190.2076923
2,1400,32.71666667,23-05-2023,2023,5,20000,101.88,1300,37.65555556
0,2000,33.425,23-05-2023,2023,5,20000,101.88,2000,62.73333333
5,1700,43.4,23-05-2023,2023,5,20000,101.88,1400,14.46666667
14,2000,60.83076923,23-05-2023,2023,5,20000,101.88,2000,56.55128205
1,1150,50.83333333,23-05-2023,2023,5,20000,101.88,1150,51.86944444
22,1500,78.40909091,23-05-2023,2023,5,20000,101.88,1500,85.63636364
13,1500,44.66666667,23-05-2023,2023,5,20000,101.88,1500,22.88888889
3,1500,52.82857143,23-05-2023,2023,5,20000,101.88,1500,83.53809524
3,1500,52.82857143,23-05-2023,2023,5,20000,101.88,1500,52.82857143
13,1500,44.66666667,23-05-2023,2023,5,20000,101.88,1500,112.8148148
13,1600,44.66666667,23-05-2023,2023,5,20000,101.88,1600,140.2222222
7,1600,70.45,23-05-2023,2023,5,20000,101.88,1600,63.16666667
13,1600,44.66666667,23-05-2023,2023,5,20000,101.88,1600,57.42592593
8,1500,46.76818182,23-05-2023,2023,5,20000,101.88,1600,61.12575758
3,1500,52.82857143,23-05-2023,2023,5,20000,101.88,1500,83.53809524
7,2000,70.45,23-05-2023,2023,5,20000,101.88,2000,40.0125
20,2000,61.72,23-05-2023,2023,5,20000,101.88,2000,122.2066667
0,1800,160.4125,24-05-2021,2021,5,15295.14,91.12,1800,77.31666667
6,1500,202.1230769,24-05-2021,2021,5,15295.14,91.12,1500,279.8948718
7,1500,167.3625,24-05-2021,2021,5,15295.14,91.12,1500,312.4541667
9,1600,348.875,24-05-2021,2021,5,15295.14,91.12,1600,265.5958333
2,1800,70.7,24-05-2021,2021,5,15295.14,91.12,1800,54.94444444
11,2000,154.56,24-05-2021,2021,5,15295.14,91.12,2000,60.2
7,2000,167.3625,24-05-2021,2021,5,15295.14,91.12,2000,111.575
13,1500,436.2222222,24-05-2021,2021,5,15295.14,91.12,1500,243.3333333
1,1450,342.2166667,24-05-2021,2021,5,15295.14,91.12,1450,259.6666667
8,1500,78.45909091,24-05-2021,2021,5,15295.14,91.12,1400,52.31818182
3,1150,477.3428571,24-05-2021,2021,5,15295.14,91.12,1150,323.847619
10,1160,413.39,24-05-2021,2021,5,15295.14,91.12,1140,137.7966667
12,2000,59.03076923,24-05-2021,2021,5,15295.14,91.12,2000,194.5897436
7,2000,167.3625,24-05-2021,2021,5,15295.14,91.12,2000,79.60416667
13,1500,436.2222222,24-05-2021,2021,5,15295.14,91.12,1300,268.2962963
7,2000,167.3625,24-05-2021,2021,5,15295.14,91.12,2000,213.5166667
20,2500,65.36,24-05-2021,2021,5,15295.14,91.12,2500,154.8066667
3,2300,103.6857143,24-05-2022,2022,5,21834.1,112.5,2300,87.67142857
14,2000,90.88461538,24-05-2022,2022,5,21834.1,112.5,2000,36.27435897
23,1900,76.31111111,24-05-2022,2022,5,21834.1,112.5,1800,38.55814815
13,2500,72.11111111,24-05-2022,2022,5,21834.1,112.5,2500,239.4444444
13,2500,72.11111111,24-05-2022,2022,5,21834.1,112.5,2000,176.2524217
2,2700,19.325,24-05-2022,2022,5,21834.1,112.5,2700,6.441666667
7,2500,101.125,24-05-2022,2022,5,21834.1,112.5,2500,74.55416667
3,2250,103.6857143,24-05-2022,2022,5,21834.1,112.5,2250,151.4666667
8,2220,75.47727273,24-05-2022,2022,5,21834.1,112.5,1800,25.89545455
8,2000,75.47727273,24-05-2022,2022,5,21834.1,112.5,2000,26.63181818
10,1900,137.74,24-05-2022,2022,5,21834.1,112.5,1900,179.5233333
20,1500,20.36,24-05-2022,2022,5,21834.1,112.5,1600,23.86666667
9,2100,34,24-05-2022,2022,5,21834.1,112.5,2100,115.9472222
14,2000,90.88461538,24-05-2022,2022,5,21834.1,112.5,2000,47.58205128
1,1650,80.54166667,24-05-2022,2022,5,21834.1,112.5,1650,80.54166667
7,2400,101.125,24-05-2022,2022,5,21834.1,112.5,2400,81.12916667
20,2000,20.36,24-05-2022,2022,5,21834.1,112.5,2000,55.56
11,2500,46.42,24-05-2022,2022,5,21834.1,112.5,2500,162.14
0,2000,33.425,24-05-2023,2023,5,20000,101.88,2000,116.9791667
8,1600,46.76818182,24-05-2023,2023,5,20000,101.88,1400,155.3348485
3,1500,52.82857143,24-05-2023,2023,5,20000,101.88,1500,113.3428571
1,1300,50.83333333,24-05-2023,2023,5,20000,101.88,1300,126.5555556
13,1500,44.66666667,24-05-2023,2023,5,20000,101.88,1500,112.8148148
20,2000,61.72,24-05-2023,2023,5,20000,101.88,2000,27.36
13,1600,44.66666667,24-05-2023,2023,5,20000,101.88,1600,112.1481481
3,1500,52.82857143,24-05-2023,2023,5,20000,101.88,1500,71.54761905
2,1600,32.71666667,24-05-2023,2023,5,20000,101.88,1600,149.1361111
5,1900,43.4,24-05-2023,2023,5,20000,101.88,1900,68.16666667
13,1500,44.66666667,24-05-2023,2023,5,20000,101.88,1500,35.81481481
7,2000,70.45,24-05-2023,2023,5,20000,101.88,2000,143.6916667
14,1600,60.83076923,24-05-2023,2023,5,20000,101.88,1600,111.8846154
8,1500,46.76818182,24-05-2023,2023,5,20000,101.88,1500,167.6088384
14,1600,60.83076923,24-05-2023,2023,5,20000,101.88,2000,20.56410256
7,1600,70.45,24-05-2023,2023,5,20000,101.88,1600,64.29166667
13,1500,44.66666667,24-05-2023,2023,5,20000,101.88,1500,97.92592593
3,1500,52.82857143,24-05-2023,2023,5,20000,101.88,1500,71.54761905
23,1600,25.82222222,24-05-2023,2023,5,20000,101.88,1600,34.04444444
9,850,39.975,24-05-2023,2023,5,20000,101.88,800,31.39166667
20,2000,61.72,24-05-2023,2023,5,20000,101.88,2000,125.14
14,2000,60.83076923,24-05-2023,2023,5,20000,101.88,2000,59.07948718
21,1800,20.03636364,24-05-2023,2023,5,20000,101.88,1800,65.07121212
0,2000,160.4125,25-05-2021,2021,5,15295.14,91.12,2000,150.8625
0,2000,160.4125,25-05-2021,2021,5,15295.14,91.12,2000,157.1916667
12,2000,59.03076923,25-05-2021,2021,5,15295.14,91.12,2000,261.0282051
2,900,70.7,25-05-2021,2021,5,15295.14,91.12,900,25.38888889
1,1450,342.2166667,25-05-2021,2021,5,15295.14,91.12,1450,286.55
20,2500,65.36,25-05-2021,2021,5,15295.14,91.12,2500,57.40666667
8,1400,78.45909091,25-05-2021,2021,5,15295.14,91.12,1300,52.70454545
13,1500,436.2222222,25-05-2021,2021,5,15295.14,91.12,1500,373.8518519
13,1500,436.2222222,25-05-2021,2021,5,15295.14,91.12,1500,243.3333333
7,2500,167.3625,25-05-2021,2021,5,15295.14,91.12,2500,55.7875
13,1500,436.2222222,25-05-2021,2021,5,15295.14,91.12,1800,146.5925926
23,1500,135.0888889,25-05-2021,2021,5,15295.14,91.12,1500,93.97777778
10,1160,413.39,25-05-2021,2021,5,15295.14,91.12,900,173.5157143
13,1500,436.2222222,25-05-2021,2021,5,15295.14,91.12,1300,268.2962963
20,2100,65.36,25-05-2021,2021,5,15295.14,91.12,2100,26
9,1600,348.875,25-05-2021,2021,5,15295.14,91.12,1600,271.0833333
7,2000,167.3625,25-05-2021,2021,5,15295.14,91.12,2000,112.7041667
2,2600,19.325,25-05-2022,2022,5,21834.1,112.5,2500,230.2138889
8,2200,75.47727273,25-05-2022,2022,5,21834.1,112.5,2200,138.5257576
3,2250,103.6857143,25-05-2022,2022,5,21834.1,112.5,2250,170.7047619
7,2300,101.125,25-05-2022,2022,5,21834.1,112.5,2200,67.41666667
20,2000,20.36,25-05-2022,2022,5,21834.1,112.5,2000,59.41333333
1,1750,80.54166667,25-05-2022,2022,5,21834.1,112.5,1750,144.4277778
3,2300,103.6857143,25-05-2022,2022,5,21834.1,112.5,2300,103.6857143
2,2500,19.325,25-05-2022,2022,5,21834.1,112.5,2500,6.441666667
8,2000,75.47727273,25-05-2022,2022,5,21834.1,112.5,2000,106.8727273
7,2500,101.125,25-05-2022,2022,5,21834.1,112.5,2500,107.1333333
21,2400,57.08181818,25-05-2022,2022,5,21834.1,112.5,2500,23.95151515
20,2000,20.36,25-05-2022,2022,5,21834.1,112.5,2000,6.786666667
9,2100,34,25-05-2022,2022,5,21834.1,112.5,2100,11.33333333
14,2000,90.88461538,25-05-2022,2022,5,21834.1,112.5,2000,77.87692308
11,2500,46.42,25-05-2022,2022,5,21834.1,112.5,2500,204.1066667
13,2400,72.11111111,25-05-2022,2022,5,21834.1,112.5,2400,46.66666667
14,2000,90.88461538,25-05-2022,2022,5,21834.1,112.5,2000,53.10769231
14,2000,90.88461538,25-05-2022,2022,5,21834.1,112.5,2000,60.58974359
0,2000,33.425,25-05-2023,2023,5,20000,101.88,2000,23.86666667
2,1100,32.71666667,25-05-2023,2023,5,20000,101.88,900,36.27222222
3,1500,52.82857143,25-05-2023,2023,5,20000,101.88,1500,35.21904762
9,850,39.975,25-05-2023,2023,5,20000,101.88,650,13.325
13,1500,44.66666667,25-05-2023,2023,5,20000,101.88,1500,180.962963
14,2000,60.83076923,25-05-2023,2023,5,20000,101.88,2000,217.9666667
13,1500,44.66666667,25-05-2023,2023,5,20000,101.88,1500,44.66666667
13,1600,44.66666667,25-05-2023,2023,5,20000,101.88,1600,35.81481481
2,1300,32.71666667,25-05-2023,2023,5,20000,101.88,1300,17.34722222
2,1500,32.71666667,25-05-2023,2023,5,20000,101.88,1500,11.84722222
14,2000,60.83076923,25-05-2023,2023,5,20000,101.88,2000,83.21794872
20,2000,61.72,25-05-2023,2023,5,20000,101.88,2000,138.1933333
1,1300,50.83333333,25-05-2023,2023,5,20000,101.88,1300,238.3888889
7,1600,70.45,25-05-2023,2023,5,20000,101.88,1600,64.32916667
3,1500,52.82857143,25-05-2023,2023,5,20000,101.88,1500,83.53809524
8,1600,46.76818182,25-05-2023,2023,5,20000,101.88,1600,57.68030303
21,1900,20.03636364,25-05-2023,2023,5,20000,101.88,1900,13.35757576
1,1200,50.83333333,25-05-2023,2023,5,20000,101.88,1200,17.19444444
13,1500,44.66666667,25-05-2023,2023,5,20000,101.88,1500,175.1851852
20,2000,61.72,25-05-2023,2023,5,20000,101.88,2000,34.40666667
3,1500,52.82857143,25-05-2023,2023,5,20000,101.88,1500,40.83809524
14,2000,60.83076923,25-05-2023,2023,5,20000,101.88,2000,37.56410256
0,2000,160.4125,26-05-2021,2021,5,15295.14,91.12,2000,76.5375
0,2000,160.4125,26-05-2021,2021,5,15295.14,91.12,2000,178.0541667
2,900,70.7,26-05-2021,2021,5,15295.14,91.12,900,154.8361111
0,1800,160.4125,26-05-2021,2021,5,15295.14,91.12,1300,274.0041667
8,1400,78.45909091,26-05-2021,2021,5,15295.14,91.12,1200,60.43333333
3,1600,477.3428571,26-05-2021,2021,5,15295.14,91.12,1600,207.4333333
12,2000,59.03076923,26-05-2021,2021,5,15295.14,91.12,2000,44.74615385
11,2000,154.56,26-05-2021,2021,5,15295.14,91.12,2000,142.4466667
13,1500,436.2222222,26-05-2021,2021,5,15295.14,91.12,1500,243.3333333
20,2500,65.36,26-05-2021,2021,5,15295.14,91.12,2500,150.5933333
3,1600,477.3428571,26-05-2021,2021,5,15295.14,91.12,1500,255.752381
1,1500,342.2166667,26-05-2021,2021,5,15295.14,91.12,1450,228.1444444
13,1600,436.2222222,26-05-2021,2021,5,15295.14,91.12,1600,243.3333333
13,1500,436.2222222,26-05-2021,2021,5,15295.14,91.12,1500,373.8518519
13,1500,436.2222222,26-05-2021,2021,5,15295.14,91.12,1500,311.4814815
7,1500,167.3625,26-05-2021,2021,5,15295.14,91.12,1500,66.25833333
9,1900,34,26-05-2022,2022,5,21834.1,112.5,1900,80.66666667
14,2000,90.88461538,26-05-2022,2022,5,21834.1,112.5,2000,147.7846154
1,1750,80.54166667,26-05-2022,2022,5,21834.1,112.5,1750,144.4277778
13,2400,72.11111111,26-05-2022,2022,5,21834.1,112.5,1900,24.03703704
7,2500,101.125,26-05-2022,2022,5,21834.1,112.5,2500,74.55416667
3,2250,103.6857143,26-05-2022,2022,5,21834.1,112.5,2250,103.6857143
14,2000,90.88461538,26-05-2022,2022,5,21834.1,112.5,2000,70.39487179
2,2000,19.325,26-05-2022,2022,5,21834.1,112.5,2000,12.45833333
10,2000,137.74,26-05-2022,2022,5,21834.1,112.5,2000,159.9966667
11,2500,46.42,26-05-2022,2022,5,21834.1,112.5,2500,97.57333333
20,2000,20.36,26-05-2022,2022,5,21834.1,112.5,2000,79.98666667
14,2000,90.88461538,26-05-2022,2022,5,21834.1,112.5,2000,89.70769231
2,1900,32.71666667,26-05-2023,2023,5,20000,101.88,1900,133.35
3,1500,52.82857143,26-05-2023,2023,5,20000,101.88,1500,91.06190476
9,950,39.975,26-05-2023,2023,5,20000,101.88,1000,76.39166667
11,2000,26.04,26-05-2023,2023,5,20000,101.88,2000,162.2333333
21,3000,20.03636364,26-05-2023,2023,5,20000,101.88,3000,230.169697
8,1600,46.76818182,26-05-2023,2023,5,20000,101.88,1600,75.46545455
0,2000,33.425,26-05-2023,2023,5,20000,101.88,2000,116.9791667
2,2100,32.71666667,26-05-2023,2023,5,20000,101.88,2100,30.88055556
13,1500,44.66666667,26-05-2023,2023,5,20000,101.88,1500,66.25925926
1,1300,50.83333333,26-05-2023,2023,5,20000,101.88,1050,47.71111111
20,2000,61.72,26-05-2023,2023,5,20000,101.88,2000,23.70666667
14,2000,60.83076923,26-05-2023,2023,5,20000,101.88,2000,67.85897436
1,1150,50.83333333,26-05-2023,2023,5,20000,101.88,1150,64.69444444
22,1500,78.40909091,26-05-2023,2023,5,20000,101.88,1500,78.40909091
20,2000,61.72,26-05-2023,2023,5,20000,101.88,2000,47.61333333
3,1500,52.82857143,26-05-2023,2023,5,20000,101.88,1500,65.92857143
1,1450,342.2166667,27-05-2021,2021,5,15295.14,91.12,1450,245.4527778
1,1500,342.2166667,27-05-2021,2021,5,15295.14,91.12,1450,258.2111111
12,2500,59.03076923,27-05-2021,2021,5,15295.14,91.12,2500,234.2179487
2,1400,70.7,27-05-2021,2021,5,15295.14,91.12,1400,118.7638889
9,1600,348.875,27-05-2021,2021,5,15295.14,91.12,1600,202.875
7,1600,167.3625,27-05-2021,2021,5,15295.14,91.12,1600,73.15
8,1300,78.45909091,27-05-2021,2021,5,15295.14,91.12,1200,26.21363636
20,2500,65.36,27-05-2021,2021,5,15295.14,91.12,2500,78.62666667
7,2000,167.3625,27-05-2021,2021,5,15295.14,91.12,2000,70.62916667
11,2000,154.56,27-05-2021,2021,5,15295.14,91.12,2000,79.58
7,2500,167.3625,27-05-2021,2021,5,15295.14,91.12,2500,55.7875
2,2600,19.325,27-05-2022,2022,5,21834.1,112.5,2600,30.24722222
9,2000,34,27-05-2022,2022,5,21834.1,112.5,2000,11.33333333
7,2500,101.125,27-05-2022,2022,5,21834.1,112.5,2500,34.8375
23,1900,76.31111111,27-05-2022,2022,5,21834.1,112.5,1900,109.4888889
1,1650,80.54166667,27-05-2022,2022,5,21834.1,112.5,1650,113.5
21,2300,57.08181818,27-05-2022,2022,5,21834.1,112.5,2300,23.95151515
2,2800,19.325,27-05-2022,2022,5,21834.1,112.5,2800,118.8166667
14,2000,90.88461538,27-05-2022,2022,5,21834.1,112.5,2000,161.1435897
8,2200,75.47727273,27-05-2022,2022,5,21834.1,112.5,2200,224.1560606
7,2300,101.125,27-05-2022,2022,5,21834.1,112.5,2200,131.5958333
3,2250,103.6857143,27-05-2022,2022,5,21834.1,112.5,2250,151.4666667
11,2500,46.42,27-05-2022,2022,5,21834.1,112.5,2500,204.1066667
0,2000,33.425,27-05-2023,2023,5,20000,101.88,2000,24.4
2,1700,32.71666667,27-05-2023,2023,5,20000,101.88,1700,170.5138889
2,1700,32.71666667,27-05-2023,2023,5,20000,101.88,1700,157.4694444
8,1500,46.76818182,27-05-2023,2023,5,20000,101.88,1500,42.2969697
14,2000,60.83076923,27-05-2023,2023,5,20000,101.88,2000,265.1440171
20,2000,61.72,27-05-2023,2023,5,20000,101.88,2000,47.93333333
11,2000,26.04,27-05-2023,2023,5,20000,101.88,2000,101.94
3,1500,52.82857143,27-05-2023,2023,5,20000,101.88,1500,73.4
8,1500,46.76818182,27-05-2023,2023,5,20000,101.88,880,15.65
7,2000,70.45,27-05-2023,2023,5,20000,101.88,2000,45.80416667
14,2000,60.83076923,27-05-2023,2023,5,20000,101.88,2000,55.37435897
14,2000,60.83076923,27-05-2023,2023,5,20000,101.88,2000,135.2384615
7,1600,70.45,27-05-2023,2023,5,20000,101.88,1600,67.80833333
13,1500,44.66666667,27-05-2023,2023,5,20000,101.88,1500,125.5740741
21,2000,20.03636364,27-05-2023,2023,5,20000,101.88,2000,6.678787879
13,1200,44.66666667,27-05-2023,2023,5,20000,101.88,1200,52.66666667
13,1600,44.66666667,27-05-2023,2023,5,20000,101.88,1600,112.1481481
22,1500,78.40909091,27-05-2023,2023,5,20000,101.88,1500,66.40909091
13,1400,44.66666667,27-05-2023,2023,5,20000,101.88,1400,83.82222222
13,1500,44.66666667,27-05-2023,2023,5,20000,101.88,1500,97.92592593
9,1050,39.975,27-05-2023,2023,5,20000,101.88,1100,22.99166667
0,2000,160.4125,28-05-2021,2021,5,15295.14,91.12,2000,76.5375
0,2000,160.4125,28-05-2021,2021,5,15295.14,91.12,2000,138.4083333
8,1400,78.45909091,28-05-2021,2021,5,15295.14,91.12,1400,52.30606061
1,1900,342.2166667,28-05-2021,2021,5,15295.14,91.12,2000,236.3222222
11,2000,154.56,28-05-2021,2021,5,15295.14,91.12,2000,132.1466667
13,1600,436.2222222,28-05-2021,2021,5,15295.14,91.12,1600,186.962963
7,1700,167.3625,28-05-2021,2021,5,15295.14,91.12,1700,201.6875
6,1500,202.1230769,28-05-2021,2021,5,15295.14,91.12,1500,245.8435897
2,900,70.7,28-05-2021,2021,5,15295.14,91.12,900,132.975
1,1050,342.2166667,28-05-2021,2021,5,15295.14,91.12,1050,342.2166667
3,1600,477.3428571,28-05-2021,2021,5,15295.14,91.12,1600,216.4333333
13,1500,436.2222222,28-05-2021,2021,5,15295.14,91.12,1400,311.4814815
12,3000,59.03076923,28-05-2021,2021,5,15295.14,91.12,2500,33.12564103
21,1700,165.9545455,28-05-2021,2021,5,15295.14,91.12,1600,116.4636364
9,1600,348.875,28-05-2021,2021,5,15295.14,91.12,1600,286.0416667
20,2500,65.36,28-05-2021,2021,5,15295.14,91.12,2500,154.0933333
3,2350,103.6857143,28-05-2022,2022,5,21834.1,112.5,2350,231.3142857
21,2300,57.08181818,28-05-2022,2022,5,21834.1,112.5,2200,132.7378788
14,2000,90.88461538,28-05-2022,2022,5,21834.1,112.5,2000,191.3846154
2,3000,19.325,28-05-2022,2022,5,21834.1,112.5,3000,54.05277778
14,2000,90.88461538,28-05-2022,2022,5,21834.1,112.5,2000,79.68974359
14,2000,90.88461538,28-05-2022,2022,5,21834.1,112.5,2000,56.55128205
1,1750,80.54166667,28-05-2022,2022,5,21834.1,112.5,1750,142.3972222
7,2500,101.125,28-05-2022,2022,5,21834.1,112.5,2500,73.425
9,1900,34,28-05-2022,2022,5,21834.1,112.5,1900,173.8333333
0,2000,33.425,28-05-2023,2023,5,20000,101.88,2000,152.2791667
2,1700,32.71666667,28-05-2023,2023,5,20000,101.88,2000,95.03888889
13,1600,44.66666667,28-05-2023,2023,5,20000,101.88,1600,16.85185185
7,1600,70.45,28-05-2023,2023,5,20000,101.88,1600,57.4375
13,1200,44.66666667,28-05-2023,2023,5,20000,101.88,1300,70.59259259
8,1800,46.76818182,28-05-2023,2023,5,20000,101.88,2000,19.82878788
2,2100,32.71666667,28-05-2023,2023,5,20000,101.88,2000,129.9777778
13,1500,44.66666667,28-05-2023,2023,5,20000,101.88,1500,35.81481481
1,1200,50.83333333,28-05-2023,2023,5,20000,101.88,1200,34.80555556
22,1500,78.40909091,28-05-2023,2023,5,20000,101.88,1500,68.60606061
3,1500,52.82857143,28-05-2023,2023,5,20000,101.88,1500,36.81428571
12,2000,33.86923077,28-05-2023,2023,5,20000,101.88,2000,165.8564103
7,2000,70.45,28-05-2023,2023,5,20000,101.88,2000,69.2875
14,2000,60.83076923,28-05-2023,2023,5,20000,101.88,2000,79.68974359
14,2000,60.83076923,28-05-2023,2023,5,20000,101.88,2000,70.84871795
9,1050,39.975,28-05-2023,2023,5,20000,101.88,1050,20.4125
21,2000,20.03636364,28-05-2023,2023,5,20000,101.88,2000,6.678787879
13,1500,44.66666667,28-05-2023,2023,5,20000,101.88,1500,63.31481481
11,2000,26.04,28-05-2023,2023,5,20000,101.88,2000,90.28666667
20,2000,61.72,28-05-2023,2023,5,20000,101.88,2000,122.2066667
0,2000,160.4125,29-05-2021,2021,5,15295.14,91.12,2000,186.1625
0,2000,160.4125,29-05-2021,2021,5,15295.14,91.12,2000,157.975
6,1500,202.1230769,29-05-2021,2021,5,15295.14,91.12,1500,247.7230769
2,900,70.7,29-05-2021,2021,5,15295.14,91.12,900,47.15555556
13,1500,436.2222222,29-05-2021,2021,5,15295.14,91.12,1500,228.4444444
9,1700,348.875,29-05-2021,2021,5,15295.14,91.12,1700,256.7916667
12,2000,59.03076923,29-05-2021,2021,5,15295.14,91.12,2000,46.48717949
13,1500,436.2222222,29-05-2021,2021,5,15295.14,91.12,1500,175.1851852
