District Name,Modal Price (Rs./Quintal),Rainfall,Date,Year,Month,Fertilizer,Petrol Price,Day,Weekday,Quarter,Fertilizer_Rainfall_Interaction,Lag_Price,Monthly_Avg_Price,Rolling_Rainfall
9,1000,8.7625,2023-11-08,2023,11,20000.0,102.64,8,2,4,175250.0,1100.0,1110.0,4.087499999999735
9,1050,6.7625,2023-12-02,2023,12,20000.0,103.01,2,5,4,135250.0,1000.0,1156.25,5.758333333333067
9,1100,8.7625,2023-11-05,2023,11,20000.0,102.64,5,6,4,175250.0,1050.0,1110.0,8.095833333333067
9,1100,39.975,2023-05-13,2023,5,20000.0,101.88,13,5,2,799500.0,1100.0,891.9354838709677,18.499999999999734
9,1100,8.7625,2023-11-17,2023,11,20000.0,102.64,17,4,4,175250.0,1100.0,1110.0,19.1666666666664
9,1150,8.7625,2023-11-07,2023,11,20000.0,102.64,7,1,4,175250.0,1150.0,1110.0,40.4791666666664
9,1150,103.9125,2023-10-03,2023,10,20000.0,103.18,3,1,4,2078250.0,1200.0,1145.8333333333333,113.4291666666664
9,1400,721.875,2021-09-15,2021,9,16213.6,102.18,15,2,3,11704192.5,1400.0,1468.9655172413793,353.79166666666634
9,1400,111.8875,2021-10-17,2021,10,16386.48,102.76,17,6,4,1833442.281,1400.0,1432.258064516129,315.2166666666664
9,1500,327.4125,2023-09-10,2023,9,20000.0,103.43,10,6,3,6548250.0,1500.0,1430.357142857143,225.42916666666642
7,1000,5.4,2021-03-19,2021,3,13603.08,91.9,19,4,1,73456.632,1000.0,1205.050505050505,104.03749999999978
7,1500,5.4,2021-03-21,2021,3,13603.08,91.9,21,6,1,73456.632,1000.0,1205.050505050505,3.599999999999735
7,1800,0.0,2022-03-14,2022,3,21496.5,101.81,14,0,1,0.0,1800.0,2028.7128712871288,20.274999999999732
7,2000,66.9625,2023-04-26,2023,4,20000.0,103.01,26,2,2,1339250.0,2000.0,1754.2372881355932,38.84999999999974
7,2000,70.45,2023-05-27,2023,5,20000.0,101.88,27,5,2,1409000.0,2000.0,1801.639344262295,45.80416666666641
7,2000,70.45,2023-05-28,2023,5,20000.0,101.88,28,6,2,1409000.0,2000.0,1801.639344262295,69.28749999999974
7,2000,0.0,2023-01-29,2023,1,20086.58,104.9,29,6,1,0.0,2000.0,1470.0,46.966666666666406
7,2000,66.9625,2023-04-30,2023,4,20000.0,103.01,30,6,2,1339250.0,2000.0,1754.2372881355932,45.80416666666641
7,2000,66.9625,2023-04-07,2023,4,20000.0,103.01,7,4,2,1339250.0,2000.0,1754.2372881355932,44.6416666666664
7,2000,366.625,2023-09-18,2023,9,20000.0,103.43,18,0,3,7332500.0,2000.0,1894.2307692307693,342.51249999999965
7,2000,15.3625,2023-12-28,2023,12,20000.0,103.01,28,3,4,307250.0,2000.0,1950.0,225.21666666666638
7,2000,184.775,2021-06-04,2021,6,15319.2,95.22,4,4,2,2830605.18,2000.0,1707.142857142857,164.59999999999977
7,2500,3.3875,2022-04-22,2022,4,22000.0,108.65,22,4,2,74525.0,2500.0,2231.1111111111113,56.9166666666664
7,2500,3.3875,2022-04-30,2022,4,22000.0,108.65,30,5,2,74525.0,2500.0,2231.1111111111113,2.258333333333068
7,2500,119.15,2022-10-01,2022,10,20000.0,104.9,1,5,4,2383000.0,2500.0,2601.2048192771085,41.97499999999974
7,2500,172.8625,2022-09-09,2022,9,20000.0,103.01,9,4,3,3457250.0,2500.0,2592.753623188406,98.46666666666641
7,2500,0.0,2022-11-11,2022,11,20393.6,104.06,11,4,4,0.0,2500.0,2202.8571428571427,97.33749999999975
7,2500,119.15,2022-10-12,2022,10,20000.0,104.9,12,2,4,2383000.0,2500.0,2601.2048192771085,97.33749999999975
7,2500,119.15,2022-10-13,2022,10,20000.0,104.9,13,3,4,2383000.0,2500.0,2601.2048192771085,79.43333333333307
13,1000,22.46666666666667,2021-04-06,2021,4,14823.51,91.28,6,1,2,333034.858,850.0,1167.8191489361702,8.15555555555529
9,2100,291.375,2022-09-12,2022,9,20000.0,103.01,12,0,3,5827500.0,1000.0,1977.7777777777778,104.94722222222197
9,2100,34.0,2022-05-24,2022,5,21834.1,112.5,24,1,2,742359.3999999999,2100.0,2013.3333333333333,115.94722222222197
9,2550,0.0,2022-12-20,2022,12,20536.79,103.25,20,1,4,0.0,2500.0,2032.258064516129,270.4166666666664
10,740,1.55,2021-03-11,2021,3,13603.08,91.9,11,3,1,21084.774,720.0,856.6666666666666,1.0666666666664015
10,1000,413.39,2021-05-18,2021,5,15295.14,91.12,18,1,2,6322857.9246,920.0,1079.2857142857142,239.02666666666642
10,1000,197.63,2021-06-21,2021,6,15319.2,95.22,21,0,2,3027533.4960000003,1000.0,1036.25,258.3699999999997
10,1100,197.63,2021-06-22,2021,6,15319.2,95.22,22,1,2,3027533.4960000003,1000.0,1036.25,269.5499999999997
10,1050,189.91,2022-09-15,2022,9,20000.0,103.01,15,3,3,3798200.0,1100.0,1929.5454545454545,195.05666666666642
10,1040,197.63,2021-06-25,2021,6,15319.2,95.22,25,4,2,3027533.4960000003,1040.0,1036.25,83.19666666666642
10,1080,126.65,2021-10-14,2021,10,16386.48,102.76,14,3,4,2075347.692,1060.0,1276.0869565217392,116.75333333333309
10,1100,0.0,2022-11-21,2022,11,20393.6,104.06,21,0,4,0.0,1100.0,1180.5263157894738,50.87666666666643
10,1240,34.87,2021-11-18,2021,11,16768.55,110.69,18,3,4,584719.3385,1100.0,1261.3333333333333,20.283333333333086
10,1250,55.21,2021-12-29,2021,12,17436.76,101.81,29,2,4,962683.5195999999,1230.0,1362.3809523809523,45.91333333333308
10,1300,34.87,2021-11-12,2021,11,16768.55,110.69,12,4,4,584719.3385,1250.0,1261.3333333333333,45.91333333333309
10,1650,152.34,2022-10-30,2022,10,20000.0,104.9,30,6,4,3046800.0,1800.0,1961.25,136.2933333333331
10,1650,152.34,2022-10-31,2022,10,20000.0,104.9,31,0,4,3046800.0,1650.0,1961.25,175.44999999999973
10,2000,189.91,2022-09-29,2022,9,20000.0,103.01,29,3,3,3798200.0,1650.0,1929.5454545454545,164.8633333333331
10,2000,137.74,2022-05-17,2022,5,21834.1,112.5,17,1,2,3007428.934,1950.0,1877.857142857143,224.50666666666643
1,700,0.0,2021-03-15,2021,3,13603.08,91.9,15,0,1,0.0,2000.0,767.5625,161.20333333333306
1,700,0.0,2021-03-18,2021,3,13603.08,91.9,18,3,1,0.0,700.0,767.5625,0.08333333333306807
1,900,0.0,2023-01-02,2023,1,20086.58,104.9,2,0,1,0.0,700.0,825.0,0.08333333333306807
1,900,87.10833333333333,2023-04-06,2023,4,20000.0,103.01,6,3,2,1742166.6666666667,900.0,1146.938775510204,29.11944444444418
1,900,92.41666666666666,2023-03-09,2023,3,20000.0,103.35,9,3,1,1848333.3333333333,900.0,822.6415094339623,59.84166666666639
1,900,456.0583333333333,2021-09-16,2021,9,16213.6,102.18,16,3,3,7394347.393333333,900.0,954.2857142857143,211.86111111111083
1,900,456.0583333333333,2021-09-27,2021,9,16213.6,102.18,27,0,3,7394347.393333333,900.0,954.2857142857143,334.84444444444415
1,900,0.0,2022-12-28,2022,12,20536.79,103.25,28,2,4,0.0,900.0,955.1020408163265,304.0388888888886
1,1000,92.41666666666666,2023-03-16,2023,3,20000.0,103.35,16,3,1,1848333.3333333333,900.0,822.6415094339623,182.8249999999997
1,1000,0.0,2022-12-31,2022,12,20536.79,103.25,31,5,4,0.0,1000.0,955.1020408163265,30.805555555555287
1,1100,175.2166666666667,2021-06-24,2021,6,15319.2,95.22,24,3,2,2684179.1600000006,1000.0,1202.4193548387098,89.21111111111084
1,1200,0.75,2023-11-03,2023,11,20000.0,102.64,3,4,4,15000.0,1100.0,1289.655172413793,58.6555555555553
13,1200,22.46666666666667,2021-04-03,2021,4,14823.51,91.28,3,5,2,333034.858,1200.0,1167.8191489361702,66.14444444444419
13,1200,22.46666666666667,2021-04-05,2021,4,14823.51,91.28,5,0,2,333034.858,1200.0,1167.8191489361702,15.227777777777513
13,800,50.99999999999999,2023-03-05,2023,3,20000.0,103.35,5,6,1,1019999.9999999999,1300.0,1058.6407766990292,144.62962962962942
13,950,0.0,2021-01-24,2021,1,13155.95,84.34,24,6,1,0.0,900.0,1319.1304347826087,17.333333333333066
13,1000,0.0,2021-01-28,2021,1,13155.95,84.34,28,3,1,0.0,950.0,1319.1304347826087,0.3333333333330681
13,1000,0.0,2021-03-18,2021,3,13603.08,91.9,18,3,1,0.0,1000.0,977.6881720430108,0.0
13,1200,450.111111111111,2021-09-02,2021,9,16213.6,102.18,2,3,3,7297921.511111109,1000.0,1249.1620111731843,150.03703703703673
13,1300,450.111111111111,2021-09-17,2021,9,16213.6,102.18,17,4,3,7297921.511111109,1200.0,1249.1620111731843,300.07407407407374
13,1300,450.111111111111,2021-09-20,2021,9,16213.6,102.18,20,0,3,7297921.511111109,1300.0,1249.1620111731843,450.111111111111
13,1300,450.111111111111,2021-09-22,2021,9,16213.6,102.18,22,2,3,7297921.511111109,1300.0,1249.1620111731843,450.111111111111
13,1500,0.7777777777777778,2023-01-05,2023,1,20086.58,104.9,5,3,1,15622.895555555557,1400.0,1168.6046511627908,125.51851851851826
13,1500,0.0,2022-12-11,2022,12,20536.79,103.25,11,6,4,0.0,1500.0,1364.0845070422536,61.70370370370342
13,1500,249.1111111111111,2021-06-20,2021,6,15319.2,95.22,20,6,2,3816182.933333333,1500.0,1472.3463687150838,83.29629629629602
13,1600,103.1111111111111,2021-11-24,2021,11,16768.55,110.69,24,2,4,1729023.8222222219,1600.0,1587.5,68.05555555555529
13,1600,5.888888888888889,2023-11-06,2023,11,20000.0,102.64,6,0,4,117777.77777777778,1600.0,1630.6930693069307,63.98148148148121
13,1600,5.888888888888889,2023-11-11,2023,11,20000.0,102.64,11,5,4,117777.77777777778,1600.0,1630.6930693069307,38.29629629629603
13,1600,136.3333333333333,2021-12-27,2021,12,17436.76,101.81,27,0,4,2377211.6133333324,1600.0,1657.8651685393259,49.3703703703701
13,1600,3.555555555555555,2023-12-21,2023,12,20000.0,103.01,21,3,4,71111.1111111111,1600.0,1566.4179104477612,114.96296296296266
13,1600,136.3333333333333,2021-12-23,2021,12,17436.76,101.81,23,3,4,2377211.6133333324,1600.0,1657.8651685393259,196.1481481481479
13,1700,5.888888888888889,2023-11-17,2023,11,20000.0,102.64,17,4,4,117777.77777777778,1600.0,1630.6930693069307,138.62962962962936
13,1700,103.1111111111111,2021-11-05,2021,11,16768.55,110.69,5,4,4,1729023.8222222219,1700.0,1587.5,104.6666666666664
13,1700,116.1111111111111,2021-10-31,2021,10,16386.48,102.76,31,6,4,1902652.3999999997,1700.0,1394.9074074074074,75.03703703703677
13,2500,240.2222222222222,2022-09-08,2022,9,20000.0,103.01,8,3,3,4804444.444444444,2500.0,2493.2203389830506,202.18518518518496
13,1000,0.0,2021-03-19,2021,3,13603.08,91.9,19,4,1,0.0,900.0,977.6881720430108,0.3333333333330491
13,1000,22.46666666666667,2021-04-16,2021,4,14823.51,91.28,16,4,2,333034.858,1000.0,1167.8191489361702,7.488888888888606
13,1200,450.111111111111,2021-09-15,2021,9,16213.6,102.18,15,2,3,7297921.511111109,1000.0,1249.1620111731843,157.52592592592558
13,1300,22.46666666666667,2021-04-21,2021,4,14823.51,91.28,21,2,2,333034.858,1200.0,1167.8191489361702,165.01481481481449
13,1300,436.2222222222222,2021-05-11,2021,5,15295.14,91.12,11,1,2,6672079.959999999,1300.0,1467.4193548387098,302.933333333333
13,1400,249.1111111111111,2021-06-23,2021,6,15319.2,95.22,23,2,2,3816182.933333333,1300.0,1472.3463687150838,235.93333333333302
13,1400,249.1111111111111,2021-06-30,2021,6,15319.2,95.22,30,2,2,3816182.933333333,1400.0,1472.3463687150838,311.4814814814811
13,1500,0.0,2021-01-12,2021,1,13155.95,84.34,12,1,1,0.0,1400.0,1319.1304347826087,166.07407407407376
13,1500,0.0,2021-01-10,2021,1,13155.95,84.34,10,6,1,0.0,1500.0,1319.1304347826087,83.03703703703673
13,1600,103.1111111111111,2021-11-01,2021,11,16768.55,110.69,1,0,4,1729023.8222222219,1500.0,1587.5,34.37037037037006
13,1800,0.0,2021-01-03,2021,1,13155.95,84.34,3,6,1,0.0,1600.0,1319.1304347826087,34.37037037037006
13,800,50.99999999999999,2023-03-03,2023,3,20000.0,103.35,3,4,1,1019999.9999999999,1800.0,1058.6407766990292,51.37037037037006
13,1100,0.0,2021-03-18,2021,3,13603.08,91.9,18,3,1,0.0,900.0,977.6881720430108,0.33333333333303017
13,1000,0.7777777777777778,2023-01-21,2023,1,20086.58,104.9,21,5,1,15622.895555555557,1000.0,1168.6046511627908,0.2592592592589561
13,1200,50.99999999999999,2023-03-21,2023,3,20000.0,103.35,21,1,1,1019999.9999999999,1000.0,1058.6407766990292,17.259259259258954
13,1300,450.111111111111,2021-09-12,2021,9,16213.6,102.18,12,6,3,7297921.511111109,1200.0,1249.1620111731843,167.29629629629594
13,1200,0.0,2022-12-29,2022,12,20536.79,103.25,29,3,4,0.0,1300.0,1364.0845070422536,213.8518518518515
13,1250,22.46666666666667,2021-04-26,2021,4,14823.51,91.28,26,0,2,333034.858,1200.0,1167.8191489361702,71.30370370370342
13,1300,22.46666666666667,2021-04-02,2021,4,14823.51,91.28,2,4,2,333034.858,1250.0,1167.8191489361702,14.977777777777476
13,1250,0.0,2021-01-20,2021,1,13155.95,84.34,20,2,1,0.0,1300.0,1319.1304347826087,14.977777777777476
13,1600,300.6666666666667,2023-09-25,2023,9,20000.0,103.43,25,0,3,6013333.333333334,1600.0,1579.2207792207791,187.5925925925923
9,1600,0.0,2023-01-03,2023,1,20086.58,104.9,3,1,1,0.0,1600.0,993.5483870967741,182.5925925925923
9,1600,348.875,2021-05-07,2021,5,15295.14,91.12,7,4,2,5336091.9675,1600.0,1596.774193548387,216.5138888888886
9,1600,721.875,2021-09-10,2021,9,16213.6,102.18,10,4,3,11704192.5,1600.0,1468.9655172413793,356.91666666666634
9,1600,210.75,2021-06-13,2021,6,15319.2,95.22,13,6,2,3228521.4000000004,1600.0,1678.5714285714287,395.41666666666634
9,1600,348.875,2021-05-18,2021,5,15295.14,91.12,18,1,2,5336091.9675,1600.0,1596.774193548387,188.58333333333303
9,1700,0.0,2022-04-03,2022,4,22000.0,108.65,3,6,2,0.0,1700.0,1982.7586206896551,86.58333333333303
9,1700,210.75,2021-06-14,2021,6,15319.2,95.22,14,0,2,3228521.4000000004,1700.0,1678.5714285714287,154.79166666666637
9,1700,210.75,2021-06-27,2021,6,15319.2,95.22,27,6,2,3228521.4000000004,1700.0,1678.5714285714287,144.45833333333303
9,1700,348.875,2021-05-30,2021,5,15295.14,91.12,30,6,2,5336091.9675,1700.0,1596.774193548387,190.4999999999997
9,1800,74.75,2022-06-29,2022,6,20714.3,94.76,29,2,2,1548393.925,1800.0,1940.0,32.83333333333303
9,1900,0.0,2022-12-22,2022,12,20536.79,103.25,22,3,4,0.0,1800.0,2032.258064516129,28.874999999999698
9,1900,120.5,2021-11-24,2021,11,16768.55,110.69,24,2,4,2020610.275,1900.0,1709.2592592592594,65.08333333333303
9,2000,222.125,2022-10-11,2022,10,20000.0,104.9,11,1,4,4442500.0,2000.0,2010.344827586207,280.08333333333303
9,2000,34.0,2022-05-12,2022,5,21834.1,112.5,12,3,2,742359.3999999999,2000.0,2013.3333333333333,226.04166666666637
9,2000,0.0,2022-11-12,2022,11,20393.6,104.06,12,5,4,0.0,2000.0,2090.0,85.3749999999997
9,2000,196.125,2021-12-18,2021,12,17436.76,101.81,18,5,4,3419784.5549999997,2000.0,1955.357142857143,206.04166666666637
9,2000,291.375,2022-09-21,2022,9,20000.0,103.01,21,2,3,5827500.0,2000.0,1977.7777777777778,303.16666666666634
9,2000,0.0,2022-11-29,2022,11,20393.6,104.06,29,1,4,0.0,2000.0,2090.0,232.33333333333303
9,2100,0.0,2022-12-31,2022,12,20536.79,103.25,31,5,4,0.0,2000.0,2032.258064516129,140.66666666666637
9,2200,0.0,2022-04-15,2022,4,22000.0,108.65,15,4,2,0.0,2100.0,1982.7586206896551,140.66666666666637
9,2200,222.125,2022-10-28,2022,10,20000.0,104.9,28,4,4,4442500.0,2200.0,2010.344827586207,74.04166666666636
9,2300,291.375,2022-09-13,2022,9,20000.0,103.01,13,1,3,5827500.0,2200.0,1977.7777777777778,171.16666666666637
10,700,0.0,2022-12-19,2022,12,20536.79,103.25,19,0,4,0.0,620.0,832.1739130434783,0.0
10,950,551.05,2021-09-13,2021,9,16213.6,102.18,13,0,3,8934504.28,720.0,966.6666666666666,183.68333333333302
10,950,551.05,2021-09-18,2021,9,16213.6,102.18,18,5,3,8934504.28,950.0,966.6666666666666,367.36666666666633
10,1000,197.63,2021-06-17,2021,6,15319.2,95.22,17,3,2,3027533.4960000003,980.0,1036.25,304.2566666666664
10,1000,197.63,2021-06-28,2021,6,15319.2,95.22,28,0,2,3027533.4960000003,1000.0,1036.25,186.4499999999997
10,1000,197.63,2021-06-23,2021,6,15319.2,95.22,23,2,2,3027533.4960000003,1000.0,1036.25,197.63
10,1180,126.65,2021-10-16,2021,10,16386.48,102.76,16,5,4,2075347.692,1000.0,1276.0869565217392,173.9699999999997
10,1300,0.0,2022-11-09,2022,11,20393.6,104.06,9,2,4,0.0,1180.0,1180.5263157894738,108.09333333333302
0,1600,145.675,2021-06-28,2021,6,15319.2,95.22,28,0,2,2231624.4600000004,1500.0,1946.6666666666667,97.92083333333305
0,1900,0.0,2021-01-07,2021,1,13155.95,84.34,7,3,1,0.0,1600.0,2743.396226415094,49.3624999999997
3,2150,103.6857142857143,2022-05-30,2022,5,21834.1,112.5,30,0,2,2263884.2542857146,1900.0,2254.5454545454545,199.24761904761883
3,2250,94.9,2022-06-10,2022,6,20714.3,94.76,10,4,2,1965787.07,2150.0,2254.0,148.53809523809497
3,2350,159.3285714285715,2022-09-21,2022,9,20000.0,103.01,21,2,3,3186571.42857143,2350.0,2301.923076923077,256.27142857142826
3,2450,212.1285714285714,2022-10-14,2022,10,20000.0,104.9,14,4,4,4242571.428571428,2450.0,2208.653846153846,236.59047619047587
3,2450,159.3285714285715,2022-09-30,2022,9,20000.0,103.01,30,4,3,3186571.42857143,2450.0,2301.923076923077,194.52857142857113
13,1900,0.0,2021-01-05,2021,1,13155.95,84.34,5,1,1,0.0,1300.0,1319.1304347826087,63.81481481481452
13,850,0.0,2021-03-03,2021,3,13603.08,91.9,3,2,1,0.0,1900.0,977.6881720430108,63.81481481481452
13,800,50.99999999999999,2023-03-12,2023,3,20000.0,103.35,12,6,1,1019999.9999999999,850.0,1058.6407766990292,16.999999999999677
13,1000,50.99999999999999,2023-03-05,2023,3,20000.0,103.35,5,6,1,1019999.9999999999,800.0,1058.6407766990292,33.99999999999967
13,1000,0.7777777777777778,2023-01-25,2023,1,20086.58,104.9,25,2,1,15622.895555555557,1000.0,1168.6046511627908,0.5925925925922705
13,1300,450.111111111111,2021-09-25,2021,9,16213.6,102.18,25,5,3,7297921.511111109,1000.0,1249.1620111731843,150.29629629629594
13,1400,62.33333333333333,2023-04-05,2023,4,20000.0,103.01,5,2,2,1246666.6666666665,1400.0,1471.559633027523,89.71111111111077
13,1500,249.1111111111111,2021-06-07,2021,6,15319.2,95.22,7,0,2,3816182.933333333,1500.0,1472.3463687150838,95.11111111111079
13,1500,249.1111111111111,2021-06-09,2021,6,15319.2,95.22,9,2,2,3816182.933333333,1500.0,1472.3463687150838,172.11111111111077
13,1500,249.1111111111111,2021-06-15,2021,6,15319.2,95.22,15,1,2,3816182.933333333,1500.0,1472.3463687150838,172.11111111111077
13,1500,0.0,2022-11-16,2022,11,20393.6,104.06,16,2,4,0.0,1500.0,2282.5,89.07407407407375
13,1500,249.1111111111111,2021-06-21,2021,6,15319.2,95.22,21,0,2,3816182.933333333,1500.0,1472.3463687150838,166.07407407407374
10,1460,55.21,2021-12-21,2021,12,17436.76,101.81,21,1,4,962683.5195999999,1360.0,1362.3809523809523,51.695555555555224
10,1520,0.0,2022-03-09,2022,3,21496.5,101.81,9,2,1,0.0,1460.0,1500.0,36.806666666666345
10,1900,179.16,2022-06-01,2022,6,20714.3,94.76,1,2,2,3711173.988,1520.0,1990.7692307692307,78.12333333333301
10,2000,152.34,2022-10-27,2022,10,20000.0,104.9,27,3,4,3046800.0,1900.0,1961.25,110.49999999999967
10,2020,152.34,2022-10-03,2022,10,20000.0,104.9,3,0,4,3046800.0,2020.0,1961.25,216.84999999999968
10,2040,152.34,2022-10-08,2022,10,20000.0,104.9,8,5,4,3046800.0,2020.0,1961.25,216.84999999999968
1,500,92.41666666666666,2023-03-06,2023,3,20000.0,103.35,6,0,1,1848333.3333333333,2040.0,822.6415094339623,132.36555555555523
1,600,0.0,2021-03-24,2021,3,13603.08,91.9,24,2,1,0.0,600.0,767.5625,0.08333333333301123
1,600,0.0,2021-03-25,2021,3,13603.08,91.9,25,3,1,0.0,600.0,767.5625,0.08333333333301123
1,600,0.0,2021-01-29,2021,1,13155.95,84.34,29,4,1,0.0,600.0,1317.2727272727273,0.0
1,700,0.0,2021-03-16,2021,3,13603.08,91.9,16,1,1,0.0,600.0,767.5625,0.0
1,1000,0.0,2022-12-22,2022,12,20536.79,103.25,22,3,4,0.0,700.0,955.1020408163265,0.0
1,1000,456.0583333333333,2021-09-20,2021,9,16213.6,102.18,20,0,3,7394347.393333333,1000.0,954.2857142857143,152.0194444444441
1,1100,0.0,2022-12-09,2022,12,20536.79,103.25,9,4,4,0.0,1000.0,955.1020408163265,152.0194444444441
1,1100,0.0,2022-11-15,2022,11,20393.6,104.06,15,1,4,0.0,1100.0,1474.5098039215686,152.0194444444441
1,1300,87.10833333333333,2023-04-29,2023,4,20000.0,103.01,29,5,2,1742166.6666666667,1300.0,1146.938775510204,58.0722222222219
1,1300,175.2166666666667,2021-06-09,2021,6,15319.2,95.22,9,2,2,2684179.1600000006,1300.0,1202.4193548387098,87.44166666666636
1,1300,50.83333333333333,2023-05-29,2023,5,20000.0,101.88,29,0,2,1016666.6666666666,1300.0,1206.6037735849056,104.3861111111108
1,1400,145.9166666666667,2023-10-03,2023,10,20000.0,103.18,3,1,4,2918333.3333333344,1300.0,1324.0740740740741,123.9888888888886
1,1400,145.9166666666667,2023-10-25,2023,10,20000.0,103.18,25,2,4,2918333.3333333344,1400.0,1324.0740740740741,114.22222222222194
1,1800,179.4166666666667,2022-10-24,2022,10,20000.0,104.9,24,0,4,3588333.3333333344,1800.0,1839.8148148148148,255.61111111111074
1,2000,179.4166666666667,2022-10-01,2022,10,20000.0,104.9,1,5,4,3588333.3333333344,1800.0,1839.8148148148148,231.44444444444412
1,2000,187.3333333333333,2022-09-26,2022,9,20000.0,103.01,26,0,3,3746666.6666666656,2000.0,1946.078431372549,182.05555555555523
13,1600,3.555555555555555,2023-12-12,2023,12,20000.0,103.01,12,1,4,71111.1111111111,1600.0,1566.4179104477612,106.40740740740706
13,1600,0.0,2021-01-12,2021,1,13155.95,84.34,12,1,1,0.0,1600.0,1319.1304347826087,101.40740740740706
13,1600,300.6666666666667,2023-09-20,2023,9,20000.0,103.43,20,2,3,6013333.333333334,1600.0,1579.2207792207791,101.40740740740706
13,1600,62.33333333333333,2023-04-24,2023,4,20000.0,103.01,24,0,2,1246666.6666666665,1600.0,1471.559633027523,120.99999999999966
13,1700,136.3333333333333,2021-12-10,2021,12,17436.76,101.81,10,4,4,2377211.6133333324,1600.0,1657.8651685393259,71.22222222222187
13,1700,136.3333333333333,2021-12-26,2021,12,17436.76,101.81,26,6,4,2377211.6133333324,1700.0,1657.8651685393259,95.88888888888853
13,1800,0.0,2022-04-29,2022,4,22000.0,108.65,29,4,2,0.0,1600.0,1827.1186440677966,113.77777777777742
13,2500,240.2222222222222,2022-09-17,2022,9,20000.0,103.01,17,5,3,4804444.444444444,2500.0,2493.2203389830506,288.59259259259215
13,2500,0.0,2022-11-19,2022,11,20393.6,104.06,19,5,4,0.0,2500.0,2282.5,215.40740740740702
13,2500,240.2222222222222,2022-09-20,2022,9,20000.0,103.01,20,1,3,4804444.444444444,2500.0,2493.2203389830506,215.40740740740702
6,850,15.55384615384615,2021-03-25,2021,3,13603.08,91.9,25,3,1,211580.21353846148,600.0,906.9014084507043,15.55384615384615
6,960,22.31538461538462,2021-04-03,2021,4,14823.51,91.28,3,5,2,330792.32700000005,850.0,1137.1929824561403,17.807692307691966
6,700,15.55384615384615,2021-03-27,2021,3,13603.08,91.9,27,5,1,211580.21353846148,960.0,906.9014084507043,17.807692307691966
6,950,22.31538461538462,2021-04-29,2021,4,14823.51,91.28,29,3,2,330792.32700000005,700.0,1137.1929824561403,20.061538461538124
14,1200,88.15384615384616,2021-10-07,2021,10,16386.48,102.76,7,3,4,1444531.236923077,950.0,1388.607594936709,42.00769230769197
14,1200,361.1923076923076,2021-09-17,2021,9,16213.6,102.18,17,4,3,5856227.599999999,1200.0,1409.4117647058824,227.39743589743549
14,1200,361.1923076923076,2021-09-21,2021,9,16213.6,102.18,21,1,3,5856227.599999999,1200.0,1409.4117647058824,318.41025641025595
14,1500,361.1923076923076,2021-09-23,2021,9,16213.6,102.18,23,3,3,5856227.599999999,1500.0,1409.4117647058824,300.3717948717945
14,1500,361.1923076923076,2021-09-24,2021,9,16213.6,102.18,24,4,3,5856227.599999999,1500.0,1409.4117647058824,300.3717948717945
14,1500,68.43846153846154,2023-04-03,2023,4,20000.0,103.01,3,0,2,1368769.2307692308,1500.0,1787.9518072289156,263.60769230769193
14,1500,68.43846153846154,2023-04-07,2023,4,20000.0,103.01,7,4,2,1368769.2307692308,1500.0,1787.9518072289156,166.02307692307656
14,1500,51.86153846153847,2023-03-15,2023,3,20000.0,103.35,15,2,1,1037230.7692307695,1500.0,1860.4395604395604,62.91282051282017
14,1500,60.2076923076923,2021-12-13,2021,12,17436.76,101.81,13,0,4,1049827.0809230767,1500.0,1589.4736842105262,40.282051282050936
14,1500,60.2076923076923,2021-12-14,2021,12,17436.76,101.81,14,1,4,1049827.0809230767,1500.0,1589.4736842105262,60.2076923076923
14,1600,68.43846153846154,2023-04-15,2023,4,20000.0,103.01,15,5,2,1368769.2307692308,1600.0,1787.9518072289156,48.7435897435894
14,1600,60.2076923076923,2021-12-19,2021,12,17436.76,101.81,19,6,4,1049827.0809230767,1600.0,1589.4736842105262,48.7435897435894
14,2000,17.93846153846154,2022-04-02,2022,4,22000.0,108.65,2,5,2,394646.1538461539,1600.0,2079.7619047619046,48.86153846153812
14,2000,154.1538461538461,2021-06-07,2021,6,15319.2,95.22,7,0,2,2361513.599999999,2000.0,1450.0,77.43333333333298
14,2000,0.4307692307692307,2022-03-22,2022,3,21496.5,101.81,22,1,1,9260.030769230767,2000.0,2037.0786516853932,57.50769230769195
11,1200,11.14,2021-01-30,2021,1,13155.95,84.34,30,5,1,146557.28300000002,1000.0,1632.0,10.37999999999966
11,1500,154.56,2021-05-18,2021,5,15295.14,91.12,18,1,2,2364016.8384,1200.0,1872.0,58.56666666666632
11,1600,0.0,2023-01-07,2023,1,20086.58,104.9,7,5,1,0.0,1500.0,1571.4285714285713,55.233333333332986
11,1800,203.9,2021-09-15,2021,9,16213.6,102.18,15,2,3,3305953.04,1600.0,1753.5714285714287,119.48666666666634
11,1800,0.0,2022-03-08,2022,3,21496.5,101.81,8,1,1,0.0,1800.0,1892.857142857143,12.119999999999662
11,1800,0.0,2022-03-17,2022,3,21496.5,101.81,17,3,1,0.0,1800.0,1892.857142857143,12.119999999999662
11,1800,64.3,2021-12-18,2021,12,17436.76,101.81,18,5,4,1121183.6679999998,1800.0,1850.0,21.433333333332993
11,2000,215.84,2021-06-12,2021,6,15319.2,95.22,12,5,2,3306496.128,1800.0,1992.857142857143,93.37999999999965
